Duns,BusinessName,DbaName,City,State,Phone,CompanyEmail,WebSite,LastVerified,ExpirationDate,Address,County,Zip,ZipSuffix,BusinessType,YearEstablished,CageCode,PurchaseCard,SDVOSB,WOSB,MOSB,Sb8A,HubZone,Employees,VeteranEmployees,OperatingLocations,AnnualRevenue,LargestContract,BondingLevel,Aggregate,FaxNumber,Naics,Fsc,Psc,GeographicalServiceArea,CommercialContracts,DodContracts,FSS,LastModified,MentorProtege,JointVenture
079562296,3 Pillars LLC,,Detroit,MI,9725952540,rlbonner.74@gmail.com,,6/11/2015 12:00:00 AM,6/11/2017 12:00:00 AM,13810 Collingham Dr,Wayne,48205,,Limited Liability Company (LLC),2014.0,7C9J6,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"236220, 238990, 541512, 812930",,,MI,No,No,No,12/14/2015 10:02:25 AM,No,No
079417354,"3 Reasons Consulting, LLC",,Mechanicsvillve,VA,8049383400,jodi.cotton@3reasonsllc.com,www.3reasonsllc.com,9/2/2016 12:00:00 AM,9/2/2018 12:00:00 AM,7197 Battalion Drive,Hanover,23116,,Limited Liability Company (LLC),2014.0,74WN4,No,Yes,Yes,No,No,No,2.0,,1.0,,,,,,"541511, 541512, 541519, 541611, 541612, 541618, 541690, 541990, 561110",,,VA,No,Yes,No,9/2/2016 2:44:22 PM,No,No
145365115,3 W Enterprises LLC,,Pine Bluff,AR,3183721788,threewllc@aol.com,,9/26/2016 12:00:00 AM,9/26/2018 12:00:00 AM,221  East 52nd Ave,Jefferson,71601,,Limited Liability Company (LLC),2003.0,48EY0,No,Yes,No,Yes,No,No,1.0,,1.0,,,,,5012264381,"524210, 531110, 561510",,,AR,No,No,No,9/26/2016 1:56:24 PM,No,No
046174374,"3-D Building Technologies, LLC",,Saint Paul,MN,6516590035,drew@3-dbuildingtech.com,www.3-dbuildingtech.com,2/10/2015 11:17:33 AM,2/10/2017 11:17:33 AM,1409 Breda Avenue,Ramsey,55108,2606,Limited Liability Company (LLC),2011.0,6MKM6,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"541310, 541350, 541410, 541690",6675,,XX,Yes,No,No,8/24/2015 9:34:09 AM,No,No
080231534,305 Building Luxury LLC,,Fredericksburg,VA,2024998414,infofor305@gmail.com,www.305buildingluxury.com,9/23/2016 12:00:00 AM,9/23/2018 12:00:00 AM,5518 South Oaks Ave,Spotsylvania,22407,,Limited Liability Company (LLC),2016.0,,Yes,Yes,No,No,No,Yes,1.0,,3.0,,,,,,"236115, 236116, 236117, 236118, 236210, 236220",,,"DC, FL, MD, VA",No,No,No,9/23/2016 10:26:38 AM,No,No
078609664,"33 Solutions, LLC",,Conroe,TX,9362065050,tony@33solutions.com,www.33solutions.com,4/29/2016 12:00:00 AM,4/29/2018 12:00:00 AM,17048 FM 1314 Rd,Montgomery,77302,4846,Limited Liability Company (LLC),2012.0,6EWY2,No,Yes,No,No,No,No,2.0,,1.0,,,,,9362065052,"237130, 238210, 238220, 238290, 238990, 334111, 423430, 423730, 541330, 541511, 541512, 541513, 541519, 611420, 811211, 811212",,,XX,Yes,No,No,4/29/2016 1:14:05 PM,No,No
830483892,33forward LLC,,Beaver Dam,WI,9202191618,gkenkremsreiter@33forward.com,http://www.33forward.com,1/16/2015 12:27:25 PM,1/16/2017 12:27:25 PM,312 Henry St,Dodge,53916,2416,Limited Liability Company (LLC),2006.0,5GFU7,No,No,No,No,No,No,1.0,,1.0,,,,,,"332710, 332721, 541511, 541611, 541612, 541614, 541618, 561110, 561499, 811310",,,XX,No,No,No,1/16/2015 12:27:25 PM,No,No
830332941,"347 Group, Inc.",,Granite Bay,CA,9162424347,doug.pautsch@347group.com,www.347group.com,5/19/2015 12:00:00 AM,5/19/2017 12:00:00 AM,4168 Douglas Blvd.<br>Suite 100,Placer,95746,9367,Sub Chapter S Corporation (Inc. or Ltd.),2009.0,5HFB2,Yes,Yes,No,No,No,No,8.0,,1.0,,,,,9167602783,"236210, 236220, 423610, 541330, 541611, 541618, 541990, 561110, 561311, 561312, 561320, 561330",,,XX,No,No,No,5/19/2015 8:18:21 AM,No,No
079521771,"360 INTEGRATED SERVICE SOLUTIONS (360iS2), LLC",,Woodbridge,VA,5714022017,360integratedservicesolutions@gmail.com,http://www.360is2.com,1/21/2015 2:40:16 PM,1/21/2017 2:40:15 PM,13901 Hollow Wind Way 101,Prince William,22191,,Limited Liability Company (LLC),2014.0,77QC8,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,5714188504,"322211, 325992, 332510, 333112, 334111, 334220, 334290, 334519, 337122, 337127, 337211, 337214, 337215, 339920, 446199, 453998, 541614","4030, 4220, 5340, 5810, 5815, 5820, 5821, 5825, 5826, 5845, 5850, 5895, 5985, 6350, 6635, 6675, 6695, 6940, 7010, 7020, 7022, 7025, 7035, 7045, 7110, 7195, 8115",U009,"AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, GU, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VI, VT, WA, WI, WV, WY",No,No,No,2/10/2015 10:41:55 PM,No,No
080255691,360 Staffing and Consulting Solutions LLC,,Woodbridge,VA,7038296011,anthony.gardner@360scsllc.com,,8/31/2016 12:00:00 AM,8/31/2018 12:00:00 AM,16459 Kenneweg CT,Prince William,22191,,Limited Liability Company (LLC),2016.0,7MEV3,No,Yes,No,Yes,No,No,1.0,,1.0,,,,,5714329618,"238210, 238220, 454210, 511191, 519190, 541211, 541219, 541511, 541512, 541513, 541519, 541611, 541612, 541613, 541618, 541990, 561110, 561210, 561320, 561330, 561612, 611420, 611430, 611513",,,"DC, MD, VA",No,No,No,9/8/2016 7:26:10 PM,No,No
006126234,"360 Translations International, Inc.",360 Translations,Cherry Hill,NJ,8563562922,dan@360translations.com,www.360translations.com,12/29/2014 12:00:00 AM,12/29/2016 12:00:00 AM,334 Lincoln Ave N,Camden,08002,,Sub Chapter S Corporation (Inc. or Ltd.),2000.0,3CE01,Yes,No,No,No,No,No,75.0,,1.0,985000.0,200000.0,1000000.0,3000000.0,8564385124,541930,,R608,"DE, NJ, PA",No,No,No,8/29/2016 12:34:01 PM,No,No
026996219,"360 Wraps, Inc",,Dallas,TX,2144329029,angie@360Wraps.com,www.360Wraps.com,12/31/2014 12:00:00 AM,12/31/2016 12:00:00 AM,2221 Manana Dr<br>Ste 120,Dallas,75220,2420,Sub Chapter S Corporation (Inc. or Ltd.),2007.0,669H6,No,Yes,No,No,No,No,9.0,,1.0,,,,,2142030714,"323111, 541430, 541613, 811121",,,TX,No,No,No,8/31/2016 3:57:42 PM,No,No
968610647,3D Management & Consulting LLC,,Sierra Vista,AZ,5202662935,3dmc@cox.net,www.3dmc1.com,9/8/2015 12:00:00 AM,9/8/2017 12:00:00 AM,3657 Herba De Maria,Cochise,85650,,Limited Liability Company (LLC),2011.0,6FKH1,No,Yes,No,No,No,No,5.0,,2.0,132060.07,102936.24,0.0,0.0,,"541512, 541611, 541612, 561110, 561612, 561720, 611420, 611430",,,CA,No,No,No,9/8/2015 2:08:50 PM,No,No
079541741,3D Simulations Inc,,Casselberry,FL,4079137486,dsmith@3dsimulationsinc.com,www.3DSimulationsinc.com,12/31/2014 12:00:00 AM,12/31/2016 12:00:00 AM,140 Park Ave,Seminole,32707,,C Corporation (Inc. or Ltd.),2014.0,77T36,No,Yes,No,No,No,No,2.0,,1.0,,,,,,"326199, 561990","6910, 6920, 9330",,XX,No,No,No,8/31/2016 3:13:21 PM,No,No
079970218,"3D Synergy, LLC",,Wetumpka,AL,7197618997,reves@3dsynergy.us,www.3dsynergy.us,1/27/2016 12:00:00 AM,1/27/2018 12:00:00 AM,79 Mulder Cove Lane,Elmore,36093,,Limited Liability Company (LLC),2015.0,,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,8011845452,"339113, 454111, 541511, 541512, 541513, 541519",4240,,"AK, AL, AR, AS, AZ, CA, CO, CT, DC, DE, FL, FM, GA, GU, HI, IA, IL, IN, KY, LA, MA, MD, ME, MH, MI, MN, MO, MP, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, PW, RI, SD, TN, TX, UT, VA, VI, VT, WA, WI, WV, WY, XX",No,No,No,1/27/2016 10:29:40 AM,No,No
019749339,3D Vision and Eye Surgery Center PA,FERST Eye Institute,Daytona Beach,FL,3864927718,ferstinstitute@gmail.com,www.fersteyeinstitute.com,5/5/2015 2:17:30 PM,5/5/2017 2:17:30 PM,1201 S. Ridgewood Avenue<br>Suite 100,Volusia,32114,,C Corporation (Inc. or Ltd.),2009.0,6UFS3,No,Yes,No,No,No,No,4.0,,1.0,,,,,3864927720,621112,,,FL,No,No,No,5/5/2015 2:17:32 PM,No,No
080238117,3DBD LLC,,Edina,MN,6123270682,bob@3dbd.net,www.3dbd.net,7/6/2016 12:00:00 AM,7/6/2018 12:00:00 AM,6500 Parnell Ave,Hennepin,55435,1515,Limited Liability Company (LLC),2015.0,7M4F9,No,No,No,No,No,No,1.0,,1.0,0.0,0.0,0.0,0.0,8662343636,"541611, 811111",,,XX,No,No,No,7/6/2016 7:58:17 AM,No,No
078776423,"3DGS, LLC ",,Carmel,IN,2127296959,info@3dgs.net,www.3dgs.net,11/11/2015 12:00:00 AM,11/11/2017 12:00:00 AM,4053 Burford Dr.,Hamilton,46974,,Limited Liability Company (LLC),2013.0,6YJX3,No,Yes,No,No,No,No,2.0,,1.0,,,,,,"424720, 541611, 541618, 541930, 561110, 561612",,,"CA, IL, XX",No,No,No,11/11/2015 10:23:42 AM,No,No
968291000,"3DIF, LLC",,Hampton,VA,7579050631,indy.freeman@3dif.co,http://www.3dif.co,11/19/2014 12:00:00 AM,11/19/2016 12:00:00 AM,47 East Queens Way<br>Suite 204C,Hampton City,23669,,Limited Liability Company (LLC),2011.0,6E8B8,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,,"453220, 541611, 541612, 541613, 541618, 541910, 541990, 561110, 561320, 561410, 561421, 561499, 561990, 611420, 611430, 611519, 611699, 611710, 624310","8455, 9905",,XX,No,No,No,8/22/2016 11:56:38 AM,No,No
079948567,"3GIMBALS, LLC",,Fredericksburg,VA,7039577269,terry@3gimbals.com,,9/9/2016 12:00:00 AM,9/9/2018 12:00:00 AM,61 Basalt Drive,Stafford,22406,,Limited Liability Company (LLC),2015.0,7FM88,No,Yes,No,No,No,No,7.0,,1.0,,,,,7035435769,"541360, 541519, 541611, 541613, 541614, 541690, 541712, 611430",,,XX,No,No,No,9/8/2016 3:41:49 PM,No,No
079087047,3M electric LLC ,,Springdale,AR,4794457348,mantrelone@gmail.com,,9/23/2016 12:00:00 AM,9/23/2018 12:00:00 AM,8953 greenbriar,Benton,72762,,Limited Liability Company (LLC),2013.0,6ZXJ2,No,Yes,No,No,No,No,1.0,,1.0,,,,,4792481663,541611,,,,No,No,No,9/23/2016 11:31:53 AM,No,No
070629991,"3rd Coast Imaging, Inc.",,Chicago,IL,3123441869,gchrisopulos@3rdcoastimaging.com,www.3rdcoastimaging.com,6/3/2016 12:00:00 AM,6/3/2018 12:00:00 AM,228 S Wabash Ave Ste 350,Cook,60604,,Sub Chapter S Corporation (Inc. or Ltd.),2012.0,,No,No,No,No,No,No,5.0,,1.0,,,,,3122640969,"323111, 323113, 561439",,,IL,No,No,No,6/6/2016 6:48:12 AM,No,No
079661797,3RD Contracting Corporation,,Medford,NJ,6095001571,rtshafer@3rdcontracting.com,www.3rdcontracting.com,3/16/2016 12:00:00 AM,3/16/2018 12:00:00 AM,278 Jackson Rd,Burlington,08055,,Sub Chapter S Corporation (Inc. or Ltd.),2014.0,7BGE5,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,,236220,,,"NJ, PA",No,No,No,9/20/2016 9:07:55 AM,No,No
557502155,3T Federal Solutions LLC,,Austin,TX,8887386723,sandeep.yadav@3tfederal.com,www.3TFederal.com,2/5/2015 12:24:05 PM,2/5/2017 12:24:05 PM,6013 Techni Center Drive<br>STE B,Travis,78721,2324,Limited Liability Company (LLC),2001.0,411C1,Yes,Yes,No,Yes,Yes,Yes,6.0,,1.0,,,,,8887892444,"325411, 325412, 325998, 423110, 423120, 423130, 423140, 423210, 423220, 423310, 423320, 423330, 423390, 423410, 423420, 423430, 423440, 423450, 423460, 423490, 423510, 423610, 423620, 423690, 423710, 423720, 423730, 423740, 423810, 423820, 423830, 423840, 423850, 423860, 423910, 423920, 423930, 423940, 423990, 424110, 424120, 424130, 424210, 424310, 424320, 424330, 424340, 424410, 424420, 424430, 424440, 424450, 424460, 424470, 424480, 424490, 424510, 424590, 424610, 424690, 424710, 424720, 424810, 424820, 424910, 424920, 424930, 424940, 424950, 424990, 425110, 425120, 446130, 454111, 485310, 488991, 492210, 493110, 541330, 541380, 541511, 541512, 541611, 541614, 541618, 541620, 541990, 561499, 561621, 561910, 562112, 562211, 562910, 611430, 621610, 813312","1220, 1370, 1740, 2330, 4240, 4930, 5110, 5120, 5180, 5865, 5999, 6130, 6505, 6545, 6670, 6850, 7640, 8135, 9330, 9340, 9920",,XX,No,No,No,5/6/2016 6:30:15 PM,Yes,No
021212959,"3T-Innovations, LLC",,TARPON SPRINGS,FL,8887226696,sales@3tiinc.com,www.3tinnovations.com,1/22/2016 12:00:00 AM,1/22/2018 12:00:00 AM,780 S FLORIDA AVE,Pinellas,34689,2837,Limited Liability Company (LLC),2010.0,6L9J2,Yes,Yes,No,Yes,No,No,10.0,,2.0,,,,,8134335116,"237130, 238210, 334210, 334290, 334310, 335921, 423430, 423620, 442110, 511210, 512110, 517410, 541330, 541340, 541490, 541511, 541512, 541513, 541519, 541611, 541614, 541618, 541690, 541990, 561110, 561210, 561499, 561990, 811212, 811213","1220, 5805, 5810, 5815, 5830, 5831, 5845, 5850, 5895, 5965, 6020, 6940",,XX,No,Yes,Yes,2/17/2016 1:27:43 PM,No,No
148271765,"3W Enterprises, LLC",,Carpentersville,IL,8473666555,dane@3went.com,www.3went.com,11/13/2015 12:00:00 AM,11/13/2017 12:00:00 AM,214 Orleans st,Kane,60110,1964,Limited Liability Company (LLC),2002.0,54K56,Yes,Yes,No,No,No,No,7.0,,1.0,,,,,8478369315,"238990, 314910, 326122, 423390, 423990","1080, 8105",,XX,Yes,No,No,11/13/2015 10:37:32 AM,No,No
043687348,4 A ERA LLC,,Kenner,LA,5044737009,eric.burks@4aera.com,4AERA.com,2/9/2015 2:27:19 PM,2/9/2017 2:27:19 PM,802 Short St Bldg F,Jefferson,70062,,Limited Liability Company (LLC),2012.0,6KKP8,Yes,Yes,No,No,No,No,8.0,,2.0,394000.0,1042783.0,200000.0,2.0,8668778957,"238160, 238310, 238320, 238330, 238340, 561720, 561730",,,"AK, AL, AR, CA, FL, GA, LA, MS, OK, OR, TX, WA",No,Yes,No,5/15/2015 10:10:04 AM,No,No
078723717,"4 Quarters Construction, LLC",,Cheyenne,WY,3076301002,dave@4quarters.net,www.4quarters.net,9/14/2015 12:00:00 AM,9/14/2017 12:00:00 AM,10510 Powderhouse Road,Laramie,82009,,Limited Liability Company (LLC),2013.0,6vpv5,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"236115, 236116, 236117, 236118, 236210, 236220, 237110, 237120, 237130, 237310, 237990, 238110, 238350, 238910",,,"AZ, CO, MT, NE, NV, SD, UT, WY",No,No,No,9/14/2015 2:23:40 PM,No,No
610109675,"4 STAR TECHNOLOGIES, INC.",,VIRGINIA BEACH,VA,7572221857,tim.thimons@4star-tech.com,www.4star-tech.com,12/3/2015 12:00:00 AM,12/3/2017 12:00:00 AM,585 S BIRDNECK RD STE 102,Virginia Beach City,23451,5898,Sub Chapter S Corporation (Inc. or Ltd.),2006.0,4ERC5,Yes,Yes,No,No,No,Yes,6.0,,2.0,,,,,7579659038,"334112, 334210, 334220, 334419, 423420, 423430, 423610, 423690, 517110, 541519","1220, 1260, 1270, 1280, 1285, 4910, 4920, 4925, 4931, 4933, 4935, 4940, 5805, 5820, 5821, 5825, 5826, 5910, 5915, 5955, 5985, 5999",,XX,No,Yes,No,12/3/2015 9:55:17 AM,No,No
080161846,4-JAMES CONTRACTING & SERVICES LLC,,El Paso,TX,9158616450,4jamescs@gmail.com,,6/2/2016 12:00:00 AM,6/2/2018 12:00:00 AM,14376 Apache Point Dr.,El Paso,79938,,Limited Liability Company (LLC),2016.0,71YU7,Yes,Yes,No,No,No,No,2.0,,1.0,,,,,9158616450,238990,,,TX,No,No,No,6/2/2016 2:08:06 PM,No,No
079603755,"4-SME SOLUTIONS, LLC",,Suffolk,VA,7577466728,4sme.solutions@gmail.com,4sme.solutions.com,5/21/2015 12:00:00 AM,5/21/2017 12:00:00 AM,5003 Middlecoff LN,Suffolk City,23434,,Limited Liability Company (LLC),2014.0,795v4,No,Yes,No,No,No,No,1.0,,1.0,,,,,7579250856,"333241, 333318, 333993, 335210, 336999, 337127, 423440, 423830, 424130","3540, 7195, 7310",,VA,No,No,No,5/21/2015 9:09:20 AM,No,No
961760399,"487 CONSULTING SERVICES, LLC",,FOLSOM,CA,9162200085,487Consulting@gmail.com,,4/25/2016 12:00:00 AM,4/25/2018 12:00:00 AM,487 SLOCUM DRIVE,Sacramento,95630,7954,Limited Liability Company (LLC),2009.0,7KGM8,No,No,No,No,No,No,1.0,,1.0,,,,,9163519870,531390,3895,X293,CA,Yes,No,No,4/25/2016 2:43:43 PM,No,No
079841658,4C Technical Services LLC,,League City,TX,8324215933,jasonlyde@comcast.net,,10/19/2015 12:00:00 AM,10/19/2017 12:00:00 AM,2108 Lakeway Dr,Galveston,77573,,Limited Liability Company (LLC),2015.0,7F1A9,No,Yes,No,No,No,No,1.0,,1.0,,,,,8775724337,"541512, 541611",,,TX,No,No,No,10/19/2015 1:52:53 PM,No,No
797039349,"4GRANITE, INC",,APPLE VALLEY,CA,7604033376,joe@4graniteinc.com,www.4graniteinc.com,12/3/2014 12:00:00 AM,12/3/2016 12:00:00 AM,9764 Pioneer Rd,San Bernardino,92308,,Sub Chapter S Corporation (Inc. or Ltd.),2007.0,4QY78,Yes,Yes,No,No,No,No,5.0,,1.0,,,,,7606848409,"236210, 236220, 237110, 237120, 237130, 237990, 238120, 238190, 238210, 238910, 541380, 541620, 541690, 541990, 561210, 562910",,,CA,Yes,No,No,8/3/2016 2:27:28 PM,No,No
078347385,"4K Enterprises, LLC",,Alexandria,VA,4048639578,ksalter@4K-Enterprises.com,www.4K-Enterprises.com,3/31/2016 12:00:00 AM,3/31/2018 12:00:00 AM,113 South Columbus Street<br>Suite 100,Alexandria City,22314,,Limited Liability Company (LLC),2011.0,6MBW2,No,Yes,No,No,No,No,1.0,,1.0,,,,,0000000000,"512110, 541720, 541990, 712110, 712120, 712190",,,,No,No,No,3/31/2016 8:33:31 AM,No,No
827623526,"4K Solutions, LLC",,Midland,GA,7065939070,dt@4ksolutions.com,www.4ksolutions.com,5/6/2016 12:00:00 AM,5/6/2018 12:00:00 AM,11255 Rambling Trail,Muscogee,31820,,Limited Liability Company (LLC),2006.0,55FR8,Yes,Yes,No,No,No,No,2.0,,1.0,,,,,7066851340,"315299, 316991, 423430, 443120, 541511, 541519, 541611, 541618, 541690, 611420, 811211, 811213, 811219",5810,"R421, R426, R497, R498, R799","GA, XX",No,Yes,No,5/6/2016 3:42:08 PM,No,No
078522296,4N2N Solutions LLC,,Niceville,FL,8502408497,4smson@4n2nsolutions.com,https://4n2nsolutions.com,2/18/2015 1:39:21 PM,2/18/2017 1:39:20 PM,1817 John Sims Parkway East,Okaloosa,32578,,Limited Liability Company (LLC),2012.0,5H4D2,No,No,No,No,No,No,2.0,,1.0,,,,,,"423430, 541512, 541519, 541690",,,XX,No,No,No,2/18/2015 1:39:21 PM,No,No
078275068,"4Vets Consultants, LLC",,Fayetteville,GA,6787786874,jkazouh@gmail.com,,8/30/2016 12:00:00 AM,8/30/2018 12:00:00 AM,185 Millhaven Landing,Fayette,30215,,Limited Liability Company (LLC),2011.0,6WB49,No,Yes,No,No,No,No,4.0,,1.0,,,,,6784894159,"236115, 541511, 541512, 541513, 541519, 541611, 561210",,,"DC, FL, GA, MD",No,No,No,8/30/2016 9:46:28 AM,No,No
080147704,4WardTech Inc,,San Diego,CA,7578761735,andrew@4ward.tech,,8/4/2016 12:00:00 AM,8/4/2018 12:00:00 AM,"101W Broadway, Ste 300",San Diego,92101,,C Corporation (Inc. or Ltd.),2016.0,,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"334614, 423420, 423430, 443142, 454113, 511210, 518210, 541511, 541512, 541513, 541519, 541712, 611420, 813410",,,,No,No,No,8/4/2016 12:50:45 PM,No,No
079689079,"5 Elements International, LLC",5 Ei,San Antonio,TX,9562354588,RubenL@5ei.us,www.5ei.us,12/4/2015 12:00:00 AM,12/4/2017 12:00:00 AM,214 Claremont,Bexar,78209,,Limited Liability Company (LLC),2014.0,7FGY8,Yes,Yes,No,Yes,No,Yes,1.0,,1.0,,,,,,"236220, 237310, 541310, 561210",,,TX,No,No,No,12/4/2015 10:12:06 AM,No,No
962199233,"5 Stones Technologies, LLC",,Baltimore,MD,4432068370,qmcdonald@5stonestech.com,www.5stonestech.com,5/11/2016 12:00:00 AM,5/11/2018 12:00:00 AM,300 E. Lombard St.<br>Suite 840,Baltimore City,21202,,Limited Liability Company (LLC),2010.0,6FQ58,Yes,Yes,No,Yes,No,No,5.0,,1.0,,,,,,"517110, 541380, 541511, 541512, 541611, 541614, 541618, 541690",,"D301, D305, D306, D307, D310, D316","AL, AZ, CA, CO, DC, FL, GA, MD, MS, NC, NJ, NY, OH, PA, SC, VA, WA",No,No,No,5/11/2016 10:25:28 AM,No,No
965424687,"5326 Consultants, Inc. ",,Miami,FL,7863092145,admin@5326consultants.com,www.5326consultants.com,8/26/2015 12:00:00 AM,8/26/2017 12:00:00 AM,3202 Shipping Avenue,Miami-dade,33133,,Sub Chapter S Corporation (Inc. or Ltd.),2010.0,66GF6,No,Yes,No,No,No,No,2.0,,1.0,,,,,8775037314,"541612, 541618, 541690, 561611, 561612, 611430, 611519, 611699, 713940",,,XX,No,No,No,8/26/2015 3:12:23 PM,No,No
080258875,"5Ei-WestEast JV, LLC",,San Antonio,TX,9562354588,RubenL@5ei.us,,7/21/2016 12:00:00 AM,7/21/2018 12:00:00 AM,214 Claremont Ave STE3,Bexar,78209,,Limited Liability Company (LLC),2016.0,7MGU2,No,Yes,No,No,No,No,2.0,,2.0,,,,,2109140055,"236220, 541330, 541340, 541410",,,TX,No,No,No,7/21/2016 11:32:28 AM,No,Yes
024182141,"5X GUSSE PROPERTIES, LLC",,MARICOPA,AZ,6238106258,JULIARGUSSE@MSN.COM,,6/3/2015 12:00:00 AM,6/3/2017 12:00:00 AM,19006 N KRISTAL LANE,Pinal,85138,,Limited Liability Company (LLC),2008.0,,No,Yes,No,No,No,No,1.0,,1.0,,,,,5205685674,"531110, 531120, 531210, 531311",,,AZ,No,No,No,6/3/2015 2:04:23 PM,No,No
962005067,"6605 E. STATE, LLC",,Fort Wayne,IN,2604337007,6605estate@gmail.com,,10/3/2016 12:00:00 AM,10/3/2018 12:00:00 AM,2311 Forest Glade,Allen,46845,9746,Limited Liability Company (LLC),2009.0,76HF1,No,Yes,No,No,No,No,2.0,,1.0,,,,,2606373439,424130,6240,,IN,No,Yes,No,10/3/2016 12:27:14 PM,No,No
833061406,"7 Oaks Home Inspection, LLC",7 Oaks Energy Savers,Warrenton,MO,6364560001,info@7oaksinspection.com,www.7oaksinspection.com,11/12/2015 12:00:00 AM,11/12/2017 12:00:00 AM,16995 State Hwy M,Warren,63383,3410,Limited Liability Company (LLC),2003.0,6nu67,No,No,No,No,No,No,17.0,,1.0,,,,,6364565530,"541350, 541690, 561790",,,MO,Yes,No,No,11/12/2015 1:06:11 PM,No,No
079427299,"7 Rays Professional Cleaning Services, LLC",,Lorton,VA,7036229232,tgriffin@7rayscleaning.com,www.7rayscleaning.com,10/5/2015 12:00:00 AM,10/5/2017 12:00:00 AM,9435 Lorton Market Street   Ste. 203,Fairfax,22079,,Limited Liability Company (LLC),2014.0,773j3,No,Yes,No,No,No,No,3.0,,1.0,,,,,,561720,,,VA,Yes,No,No,10/5/2015 10:54:53 AM,No,No
079584300,"760 Blue, LLC",760 Blue,Annapolis,MD,5166957450,mahlers@760blue.com,www.760.blue,2/18/2015 12:57:45 PM,2/18/2017 12:57:45 PM,1807 River Watch Lane,Anne Arundel,21401,,Limited Liability Company (LLC),2014.0,794X3,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,,"541611, 541612, 541613, 541614, 541618, 541690, 611710",,,"DC, MD, NJ, PA, VA, XX",No,No,No,2/18/2015 12:57:45 PM,No,No
079186973,8 Rivers Fly Rod Company LLC,,Hiawassee,GA,7068960821,info@8riversflyrods.com,www.8riversflyrods.com,8/2/2016 12:00:00 AM,8/2/2018 12:00:00 AM,688 Barefoot Road,Towns,30546,,Limited Liability Company (LLC),2016.0,7M8P4,No,No,No,No,No,No,1.0,,1.0,,,,,,339920,7810,,XX,No,No,No,8/2/2016 12:57:19 PM,No,No
968433750,838 Inc,,Folsom,CA,3615331853,greg@838inc.com,,4/10/2015 10:59:39 AM,4/10/2017 10:59:39 AM,1227 Muirkirk Ct,Sacramento,95630,,Sub Chapter S Corporation (Inc. or Ltd.),2010.0,     ,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"213112, 236220, 237120, 238220, 333999, 541690","1290, 2030, 3655, 3695, 4210, 4330",,CA,No,No,No,4/10/2015 10:59:39 AM,No,No
080155387,915 Tactical LLC,,El Paso,TX,9155020429,admin@915tactical.com,,5/26/2016 12:00:00 AM,5/26/2018 12:00:00 AM,10809 Walden Pond St,El Paso,79924,,Limited Liability Company (LLC),2016.0,,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,9155020429,"332992, 332994, 334118, 451110, 452990","1005, 1305, 1390",,XX,No,No,No,5/26/2016 1:08:57 PM,No,No
079718835,92 Falcon Enterprises LLC,Aero Team,Palm Bay,FL,3214467656,92falconenterprises@gmail.com,www.theAEROTeam.com,12/14/2015 12:00:00 AM,12/14/2017 12:00:00 AM,1475 Reed St NW,Brevard,32907,,Limited Liability Company (LLC),2014.0,,Yes,Yes,No,No,No,No,3.0,,1.0,,,,,,"541330, 541512, 541611, 541618, 541690, 541712, 541990, 561320",,,"AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, GU, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VI, WA, WY, XX",No,No,No,12/14/2015 10:57:03 AM,No,No
830407016,9Line LLC,,Tampa,FL,8133414800,sheintz@9linellc.com,www.9linellc.com,7/24/2015 12:00:00 AM,7/24/2017 12:00:00 AM,16609 E. Course Dr,Hillsborough,33624,6706,Limited Liability Company (LLC),2009.0,5FTW3,No,Yes,No,No,No,No,37.0,,1.0,,,,,8133414801,"624190, 624310",,,"CA, CO, FL, GA, HI, KY, LA, NC, OH, TN, TX, VA, WA, XX",No,Yes,No,7/24/2015 10:19:45 AM,No,No
968184650,"A & M Technologies, LLC",,Upper Marlboro,MD,2023802134,tarn.ashman@amtechs.net,www.amtechs.net,7/6/2016 12:00:00 AM,7/6/2018 12:00:00 AM,10105 Scotch Hill Drive,Prince Georges,20774,,Limited Liability Company (LLC),2011.0,6EHU6,Yes,Yes,No,No,No,No,2.0,,2.0,,,,,,"518210, 519190, 541490, 541512, 541513, 541519, 541611, 541612, 541613, 541618",,,"DC, MD, NJ, NY, VA, WV",No,No,No,7/6/2016 8:03:41 AM,No,No
